field,region,id,nom_ville,code_ville,note
nb-habitant,nouvelle-aquitaine,28,eysines,33,24 374
nb-habitant,nouvelle-aquitaine,29,le-bouscat,33,24 339
nb-habitant,nouvelle-aquitaine,30,lormont,33,23 291
nb-habitant,nouvelle-aquitaine,31,rochefort,17,23 092
nb-habitant,nouvelle-aquitaine,32,gujan-mestras,33,22 399
nb-habitant,nouvelle-aquitaine,33,villeneuve-sur-lot,47,21 629
nb-habitant,nouvelle-aquitaine,34,dax,40,21 347
nb-habitant,nouvelle-aquitaine,35,bruges,33,20 215
nb-habitant,nouvelle-aquitaine,36,bressuire,79,19 906
nb-habitant,nouvelle-aquitaine,37,royan,17,19 029
nb-habitant,nouvelle-aquitaine,38,cognac,16,18 448
nb-habitant,nouvelle-aquitaine,39,hendaye,64,17 796
nb-habitant,nouvelle-aquitaine,40,floirac,33,17 749
nb-habitant,nouvelle-aquitaine,41,marmande,47,17 239
nb-habitant,nouvelle-aquitaine,42,ambares-et-lagrave,33,16 798
nb-habitant,nouvelle-aquitaine,43,cestas,33,16 789
nb-habitant,nouvelle-aquitaine,44,blanquefort,33,16 004
nb-habitant,nouvelle-aquitaine,45,saint-jean-de-luz,64,14 601
nb-habitant,nouvelle-aquitaine,46,biscarrosse,40,14 551
nb-habitant,nouvelle-aquitaine,47,saint-paul-les-dax,40,14 317
nb-habitant,nouvelle-aquitaine,48,thouars,79,14 000
nb-habitant,nouvelle-aquitaine,49,tulle,19,13 992
nb-habitant,nouvelle-aquitaine,50,lons,64,13 915
nb-habitant,occitanie,1,toulouse,31,504 078
nb-habitant,occitanie,2,montpellier,34,302 454
nb-habitant,occitanie,3,nimes,30,148 104
nb-habitant,occitanie,4,perpignan,66,119 656
nb-habitant,occitanie,5,beziers,34,80 341
nb-habitant,occitanie,6,montauban,82,61 919
nb-habitant,occitanie,7,narbonne,11,56 395
nb-habitant,occitanie,8,albi,81,49 714
nb-habitant,occitanie,9,carcassonne,11,46 218
nb-habitant,occitanie,10,sete,34,44 712
nb-habitant,occitanie,11,tarbes,65,43 955
nb-habitant,occitanie,12,ales,30,43 892
nb-habitant,occitanie,13,castres,81,42 672
nb-habitant,occitanie,14,colomiers,31,40 159
nb-habitant,occitanie,15,tournefeuille,31,29 439
nb-habitant,occitanie,16,agde,34,29 103
nb-habitant,occitanie,17,blagnac,31,26 466
nb-habitant,occitanie,18,lunel,34,26 185
nb-habitant,occitanie,19,muret,31,25 060
nb-habitant,occitanie,20,castelnau-le-lez,34,24 888
nb-habitant,occitanie,21,rodez,12,24 207
nb-habitant,occitanie,22,frontignan,34,23 808
nb-habitant,occitanie,23,auch,32,23 041
nb-habitant,occitanie,24,millau,12,21 712
nb-habitant,occitanie,25,cugnaux,31,20 341
nb-habitant,occitanie,26,cahors,46,20 141
nb-habitant,occitanie,27,plaisance-du-touch,31,19 944
nb-habitant,occitanie,28,bagnols-sur-ceze,30,18 248
nb-habitant,occitanie,29,lattes,34,17 544
nb-habitant,occitanie,30,balma,31,17 385
nb-habitant,occitanie,31,mauguio,34,16 596
nb-habitant,occitanie,32,pamiers,09,16 394
nb-habitant,occitanie,33,beaucaire,30,15 680
nb-habitant,occitanie,34,gaillac,81,15 663
nb-habitant,occitanie,35,ramonville-saint-agne,31,14 949
nb-habitant,occitanie,36,castanet-tolosan,31,14 903
nb-habitant,occitanie,37,saint-gilles,30,14 264
nb-habitant,occitanie,38,castelsarrasin,82,14 178
nb-habitant,occitanie,39,saint-orens-de-gameville,31,13 766
nb-habitant,occitanie,40,moissac,82,13 748
nb-habitant,occitanie,41,lourdes,65,13 509
nb-habitant,occitanie,42,graulhet,81,13 166
nb-habitant,occitanie,43,juvignac,34,12 783
nb-habitant,occitanie,44,meze,34,12 664
nb-habitant,occitanie,45,villeneuve-les-avignon,30,12 617
nb-habitant,occitanie,46,canet-en-roussillon,66,12 598
nb-habitant,occitanie,47,saint-jean-de-vedas,34,12 570
nb-habitant,occitanie,48,fonsorbes,31,12 546
nb-habitant,occitanie,49,castelnaudary,11,12 448
nb-habitant,occitanie,50,lunion,31,12 358
nb-habitant,pays-de-la-loire,1,nantes,44,323 204
nb-habitant,pays-de-la-loire,2,angers,49,157 175
nb-habitant,pays-de-la-loire,3,le-mans,72,145 004
nb-habitant,pays-de-la-loire,4,saint-nazaire,44,72 057
nb-habitant,pays-de-la-loire,5,la-roche-sur-yon,85,54 952
nb-habitant,pays-de-la-loire,6,cholet,49,53 936
nb-habitant,pays-de-la-loire,7,laval,53,49 657
nb-habitant,pays-de-la-loire,8,saint-herblain,44,49 537
nb-habitant,pays-de-la-loire,9,les-sables-dolonne,85,48 402
nb-habitant,pays-de-la-loire,10,reze,44,42 998
nb-habitant,pays-de-la-loire,11,saint-sebastien-sur-loire,44,28 283
nb-habitant,pays-de-la-loire,12,orvault,44,27 872
nb-habitant,pays-de-la-loire,13,saumur,49,26 215
nb-habitant,pays-de-la-loire,14,vertou,44,26 002
nb-habitant,pays-de-la-loire,15,sevremoine,49,25 806
nb-habitant,pays-de-la-loire,16,beaupreau-en-mauges,49,23 639
nb-habitant,pays-de-la-loire,17,couëron,44,23 057
nb-habitant,pays-de-la-loire,18,challans,85,22 494
nb-habitant,pays-de-la-loire,19,chemille-en-anjou,49,21 386
nb-habitant,pays-de-la-loire,20,montaigu-vendee,85,20 605
nb-habitant,pays-de-la-loire,21,carquefou,44,20 510
nb-habitant,pays-de-la-loire,22,bouguenais,44,20 410
nb-habitant,pays-de-la-loire,23,la-chapelle-sur-erdre,44,20 331
nb-habitant,pays-de-la-loire,24,mauges-sur-loire,49,18 331
nb-habitant,pays-de-la-loire,25,pornic,44,17 910
nb-habitant,pays-de-la-loire,26,segre-en-anjou-bleu,49,17 699
nb-habitant,pays-de-la-loire,27,château-gontier-sur-mayenne,53,16 710
nb-habitant,pays-de-la-loire,28,oree-danjou,49,16 709
nb-habitant,pays-de-la-loire,29,la-baule-escoublac,44,16 468
nb-habitant,pays-de-la-loire,30,les-herbiers,85,16 453
nb-habitant,pays-de-la-loire,31,loire-authion,49,16 416
nb-habitant,pays-de-la-loire,32,guerande,44,16 151
nb-habitant,pays-de-la-loire,33,montrevault-sur-evre,49,15 755
nb-habitant,pays-de-la-loire,34,sainte-luce-sur-loire,44,15 527
nb-habitant,pays-de-la-loire,35,trelaze,49,15 358
nb-habitant,pays-de-la-loire,36,avrille,49,14 938
nb-habitant,pays-de-la-loire,37,la-fleche,72,14 937
nb-habitant,pays-de-la-loire,38,saint-brevin-les-pins,44,14 411
nb-habitant,pays-de-la-loire,39,fontenay-le-comte,85,13 471
nb-habitant,pays-de-la-loire,40,mayenne,53,12 900
nb-habitant,pays-de-la-loire,41,les-ponts-de-ce,49,12 725
nb-habitant,pays-de-la-loire,42,saint-hilaire-de-riez,85,12 682
nb-habitant,pays-de-la-loire,43,châteaubriant,44,12 189
nb-habitant,pays-de-la-loire,44,pornichet,44,12 121
nb-habitant,pays-de-la-loire,45,sable-sur-sarthe,72,12 096
nb-habitant,pays-de-la-loire,46,bauge-en-anjou,49,11 757
nb-habitant,pays-de-la-loire,47,doue-en-anjou,49,11 228
nb-habitant,pays-de-la-loire,48,ancenis-saint-gereon,44,11 099
nb-habitant,pays-de-la-loire,49,pontchâteau,44,11 075
nb-habitant,pays-de-la-loire,50,allonnes,72,11 013
nb-habitant,provence-alpes-cote-dazur,1,gradignan,33,4.5
nb-habitant,provence-alpes-cote-dazur,2,saint-prix,95,4.5
nb-habitant,provence-alpes-cote-dazur,3,roscoff,29,4.4
nb-habitant,provence-alpes-cote-dazur,4,gemenos,13,4.4
nb-habitant,provence-alpes-cote-dazur,5,montevrain,77,4.4
nb-habitant,provence-alpes-cote-dazur,6,beaucouze,49,4.4
nb-habitant,provence-alpes-cote-dazur,7,paray-le-monial,71,4.4
nb-habitant,provence-alpes-cote-dazur,8,magny-le-hongre,77,4.3
nb-habitant,provence-alpes-cote-dazur,9,pacy-sur-eure,27,4.3
nb-habitant,provence-alpes-cote-dazur,10,plan-de-cuques,13,4.3
nb-habitant,provence-alpes-cote-dazur,11,entraigues-sur-la-sorgue,84,4.3
nb-habitant,provence-alpes-cote-dazur,12,montaigu-vendee,85,4.3
nb-habitant,provence-alpes-cote-dazur,13,saint-gilles-croix-de-vie,85,4.3
nb-habitant,provence-alpes-cote-dazur,14,gournay-sur-marne,93,4.3
nb-habitant,provence-alpes-cote-dazur,15,la-bourboule,63,4.3
nb-habitant,provence-alpes-cote-dazur,16,velizy-villacoublay,78,4.3
nb-habitant,provence-alpes-cote-dazur,17,blanquefort,33,4.3
nb-habitant,provence-alpes-cote-dazur,18,carrieres-sur-seine,78,4.3
nb-habitant,provence-alpes-cote-dazur,19,la-londe-les-maures,83,4.3
nb-habitant,provence-alpes-cote-dazur,20,saint-gely-du-fesc,34,4.2
nb-habitant,provence-alpes-cote-dazur,21,le-plessis-robinson,92,4.2
nb-habitant,provence-alpes-cote-dazur,22,landerneau,29,4.2
nb-habitant,provence-alpes-cote-dazur,23,baud,56,4.2
nb-habitant,provence-alpes-cote-dazur,24,nogent-sur-seine,10,4.2
nb-habitant,provence-alpes-cote-dazur,25,ifs,14,4.2
nb-habitant,provence-alpes-cote-dazur,26,cesson,77,4.2
nb-habitant,provence-alpes-cote-dazur,27,lieusaint,77,4.2
nb-habitant,provence-alpes-cote-dazur,28,saint-cheron,91,4.2
nb-habitant,provence-alpes-cote-dazur,29,blere,37,4.2
nb-habitant,provence-alpes-cote-dazur,30,saint-etienne-de-montluc,44,4.2
nb-habitant,provence-alpes-cote-dazur,31,houdan,78,4.2
nb-habitant,provence-alpes-cote-dazur,32,servian,34,4.2
nb-habitant,provence-alpes-cote-dazur,33,pont-labbe,29,4.2
nb-habitant,provence-alpes-cote-dazur,34,aizenay,85,4.2
nb-habitant,provence-alpes-cote-dazur,35,yerres,91,4.2
nb-habitant,provence-alpes-cote-dazur,36,sevres,92,4.2
nb-habitant,provence-alpes-cote-dazur,37,bondues,59,4.1
nb-habitant,provence-alpes-cote-dazur,38,la-grande-motte,34,4.1
nb-habitant,provence-alpes-cote-dazur,39,viroflay,78,4.1
nb-habitant,provence-alpes-cote-dazur,40,joinville-le-pont,94,4.1
nb-habitant,provence-alpes-cote-dazur,41,culoz-beon,01,4.1
nb-habitant,provence-alpes-cote-dazur,42,poisy,74,4.1
nb-habitant,provence-alpes-cote-dazur,43,illkirch-graffenstaden,67,4.1
nb-habitant,provence-alpes-cote-dazur,44,maule,78,4.1
nb-habitant,provence-alpes-cote-dazur,45,fontainebleau,77,4.1
nb-habitant,provence-alpes-cote-dazur,46,saint-germain-en-laye,78,4.1
nb-habitant,provence-alpes-cote-dazur,47,châteaubriant,44,4.1
nb-habitant,provence-alpes-cote-dazur,48,saint-loubes,33,4.1
nb-habitant,provence-alpes-cote-dazur,49,vincennes,94,4.1
nb-habitant,provence-alpes-cote-dazur,50,tournefeuille,31,4.1
superficie,auvergne-rhone-alpes,1,val-cenis,73,408
superficie,auvergne-rhone-alpes,2,les-belleville,73,227
superficie,auvergne-rhone-alpes,3,bourg-saint-maurice,73,179
superficie,auvergne-rhone-alpes,4,beaufort,73,150
superficie,auvergne-rhone-alpes,5,valloire,73,137
superficie,auvergne-rhone-alpes,6,la-lechere,73,135
superficie,auvergne-rhone-alpes,7,bessans,73,128
superficie,auvergne-rhone-alpes,8,neuveglise-sur-truyere,15,125
superficie,auvergne-rhone-alpes,9,saint-christophe-en-oisans,38,123
superficie,auvergne-rhone-alpes,10,sixt-fer-à-cheval,74,119
superficie,auvergne-rhone-alpes,11,filliere,74,119
superficie,auvergne-rhone-alpes,12,chamonix-mont-blanc,74,117
superficie,auvergne-rhone-alpes,13,châtillon-en-diois,26,110
superficie,auvergne-rhone-alpes,14,haut-valromey,01,108
superficie,auvergne-rhone-alpes,15,plateau-dhauteville,01,106
superficie,auvergne-rhone-alpes,16,sainte-foy-tarentaise,73,100
superficie,auvergne-rhone-alpes,17,samoëns,74,97
superficie,auvergne-rhone-alpes,18,la-plagne-tarentaise,73,96
superficie,auvergne-rhone-alpes,19,aime-la-plagne,73,95
superficie,auvergne-rhone-alpes,20,val-disere,73,94
superficie,auvergne-rhone-alpes,21,pleaux,15,92
superficie,auvergne-rhone-alpes,22,neussargues-en-pinatelle,15,92
superficie,auvergne-rhone-alpes,23,pralognan-la-vanoise,73,89
superficie,auvergne-rhone-alpes,24,lus-la-croix-haute,26,87
superficie,auvergne-rhone-alpes,25,les-allues,73,86
superficie,auvergne-rhone-alpes,26,val-darcomie,15,86
superficie,auvergne-rhone-alpes,27,champagny-en-vanoise,73,85
superficie,auvergne-rhone-alpes,28,bouvante,26,84
superficie,auvergne-rhone-alpes,29,deux-grosnes,69,84
superficie,auvergne-rhone-alpes,30,saint-agnan-en-vercors,26,84
superficie,auvergne-rhone-alpes,31,bonneval-sur-arc,73,83
superficie,auvergne-rhone-alpes,32,tignes,73,82
superficie,auvergne-rhone-alpes,33,saint-colomban-des-villards,73,81
superficie,auvergne-rhone-alpes,34,chanteperier,38,81
superficie,auvergne-rhone-alpes,35,gresse-en-vercors,38,81
superficie,auvergne-rhone-alpes,36,yssingeaux,43,81
superficie,auvergne-rhone-alpes,37,passy,74,80
superficie,auvergne-rhone-alpes,38,saint-pierre-de-chartreuse,38,80
superficie,auvergne-rhone-alpes,39,saint-etienne,42,80
superficie,auvergne-rhone-alpes,40,saugues,43,79
superficie,auvergne-rhone-alpes,41,le-haut-breda,38,79
superficie,auvergne-rhone-alpes,42,autrans-meaudre-en-vercors,38,78
superficie,auvergne-rhone-alpes,43,saint-jean-darves,73,76
superficie,auvergne-rhone-alpes,44,valjouffrey,38,73
superficie,auvergne-rhone-alpes,45,besse-et-saint-anastaise,63,72
superficie,auvergne-rhone-alpes,46,glieres-val-de-borne,74,72
superficie,auvergne-rhone-alpes,47,haut-bocage,03,71
superficie,auvergne-rhone-alpes,48,cerilly,03,71
superficie,auvergne-rhone-alpes,49,peisey-nancroix,73,71
superficie,auvergne-rhone-alpes,50,modane,73,71
superficie,bourgogne-franche-comte,1,charny-oree-de-puisaye,89,230
superficie,bourgogne-franche-comte,2,champlitte,70,129
superficie,bourgogne-franche-comte,3,villiers-le-duc,21,84
superficie,bourgogne-franche-comte,4,issy-leveque,71,71
superficie,bourgogne-franche-comte,5,saint-claude,39,70
superficie,bourgogne-franche-comte,6,treigny-perreuse-sainte-colombe,89,67
superficie,bourgogne-franche-comte,7,saint-fargeau,89,67
superficie,bourgogne-franche-comte,8,besançon,25,65
superficie,bourgogne-franche-comte,9,donzy,58,63
superficie,bourgogne-franche-comte,10,autun,71,62
superficie,bourgogne-franche-comte,11,perceneige,89,61
superficie,bourgogne-franche-comte,12,cronat,71,61
superficie,bourgogne-franche-comte,13,ouroux-en-morvan,58,61
superficie,bourgogne-franche-comte,14,arleuf,58,60
superficie,bourgogne-franche-comte,15,cruzy-le-châtel,89,60
superficie,bourgogne-franche-comte,16,entrains-sur-nohain,58,59
superficie,bourgogne-franche-comte,17,tonnerre,89,58
superficie,bourgogne-franche-comte,18,longchaumois,39,58
superficie,bourgogne-franche-comte,19,bussy-en-othe,89,57
superficie,bourgogne-franche-comte,20,bourbon-lancy,71,56
superficie,bourgogne-franche-comte,21,fougerolles-saint-valbert,70,55
superficie,bourgogne-franche-comte,22,lucenay-les-aix,58,55
superficie,bourgogne-franche-comte,23,le-rousset-marizy,71,55
superficie,bourgogne-franche-comte,24,lavau,89,55
superficie,bourgogne-franche-comte,25,brassy,58,54
superficie,bourgogne-franche-comte,26,cervon,58,54
superficie,bourgogne-franche-comte,27,mignovillard,39,54
superficie,bourgogne-franche-comte,28,servance-miellin,70,53
superficie,bourgogne-franche-comte,29,vermenton,89,53
superficie,bourgogne-franche-comte,30,cosne-cours-sur-loire,58,53
superficie,bourgogne-franche-comte,31,champignelles,89,53
superficie,bourgogne-franche-comte,32,anost,71,52
superficie,bourgogne-franche-comte,33,mezilles,89,52
superficie,bourgogne-franche-comte,34,les-premiers-sapins,25,52
superficie,bourgogne-franche-comte,35,lormes,58,52
superficie,bourgogne-franche-comte,36,la-roche-en-brenil,21,51
superficie,bourgogne-franche-comte,37,cossaye,58,51
superficie,bourgogne-franche-comte,38,neuvy-grandchamp,71,50
superficie,bourgogne-franche-comte,39,montholon,89,50
superficie,bourgogne-franche-comte,40,villapourçon,58,50
superficie,bourgogne-franche-comte,41,poligny,39,50
superficie,bourgogne-franche-comte,42,auxerre,89,50
superficie,bourgogne-franche-comte,43,alligny-en-morvan,58,49
superficie,bourgogne-franche-comte,44,saint-parize-le-châtel,58,49
superficie,bourgogne-franche-comte,45,thorigny-sur-oreuse,89,49
superficie,bourgogne-franche-comte,46,romenay,71,49
superficie,bourgogne-franche-comte,47,rigny-sur-arroux,71,48
superficie,bourgogne-franche-comte,48,decize,58,48
superficie,bourgogne-franche-comte,49,saint-pierre-le-moûtier,58,48
superficie,bourgogne-franche-comte,50,châteauneuf-val-de-bargis,58,48
superficie,bretagne,1,le-mene,22,163
superficie,bretagne,2,lamballe-armor,22,131
superficie,bretagne,3,scaër,29,118
superficie,bretagne,4,paimpont,35,110
superficie,bretagne,5,languidic,56,109
superficie,bretagne,6,forges-de-lanouee,56,96
superficie,bretagne,7,guipry-messac,35,92
superficie,bretagne,8,poullaouen,29,89
superficie,bretagne,9,plumeliau-bieuzy,56,87
superficie,bretagne,10,guiscriff,56,85
superficie,bretagne,11,langonnet,56,85
superficie,bretagne,12,quimper,29,84
superficie,bretagne,13,pluvigner,56,83
superficie,bretagne,14,ploeuc-lhermitage,22,82
superficie,bretagne,15,plonevez-du-faou,29,81
superficie,bretagne,16,glomel,22,80
superficie,bretagne,17,crozon,29,80
superficie,bretagne,18,evellys,56,80
superficie,bretagne,19,loudeac,22,80
superficie,bretagne,20,val-couesnon,35,79
superficie,bretagne,21,val-danast,35,78
superficie,bretagne,22,bannalec,29,78
superficie,bretagne,23,pleyben,29,76
superficie,bretagne,24,ploërdut,56,76
superficie,bretagne,25,gourin,56,75
superficie,bretagne,26,martigne-ferchaud,35,74
superficie,bretagne,27,iffendic,35,74
superficie,bretagne,28,carentoir,56,73
superficie,bretagne,29,bourbriac,22,72
superficie,bretagne,30,scrignac,29,71
superficie,bretagne,31,elliant,29,70
superficie,bretagne,32,bubry,56,69
superficie,bretagne,33,plougonven,29,69
superficie,bretagne,34,meneac,56,68
superficie,bretagne,35,briec,29,68
superficie,bretagne,36,grand-champ,56,67
superficie,bretagne,37,plouay,56,67
superficie,bretagne,38,mauron,56,67
superficie,bretagne,39,liffre,35,67
superficie,bretagne,40,questembert,56,66
superficie,bretagne,41,plouigneau,29,65
superficie,bretagne,42,bain-de-bretagne,35,65
superficie,bretagne,43,combourg,35,64
superficie,bretagne,44,elven,56,64
superficie,bretagne,45,cleguerec,56,63
superficie,bretagne,46,spezet,29,61
superficie,bretagne,47,campeneac,56,61
superficie,bretagne,48,plenee-jugon,22,61
superficie,bretagne,49,moreac,56,60
superficie,bretagne,50,serent,56,60
superficie,centre-val-de-loire,1,commune-nouvelle-darrou,28,145
superficie,centre-val-de-loire,2,beauce-la-romaine,41,137
superficie,centre-val-de-loire,3,cloyes-les-trois-rivieres,28,119
superficie,centre-val-de-loire,4,brinon-sur-sauldre,18,116
superficie,centre-val-de-loire,5,salbris,41,107
superficie,centre-val-de-loire,6,nançay,18,106
superficie,centre-val-de-loire,7,eole-en-beauce,28,103
superficie,centre-val-de-loire,8,souesmes,41,100
superficie,centre-val-de-loire,9,le-controis-en-sologne,41,100
superficie,centre-val-de-loire,10,ivoy-le-pre,18,99
superficie,centre-val-de-loire,11,theillay,41,96
superficie,centre-val-de-loire,12,vendoeuvres,36,96
superficie,centre-val-de-loire,13,mery-es-bois,18,92
superficie,centre-val-de-loire,14,saint-viâtre,41,90
superficie,centre-val-de-loire,15,saint-maur,36,88
superficie,centre-val-de-loire,16,couëtron-au-perche,41,86
superficie,centre-val-de-loire,17,la-ferte-saint-aubin,45,86
superficie,centre-val-de-loire,18,nouan-le-fuzelier,41,85
superficie,centre-val-de-loire,19,le-malesherbois,45,85
superficie,centre-val-de-loire,20,levroux,36,82
superficie,centre-val-de-loire,21,coullons,45,79
superficie,centre-val-de-loire,22,vouzon,41,78
superficie,centre-val-de-loire,23,chaumont-sur-tharonne,41,78
superficie,centre-val-de-loire,24,villemaury,28,76
superficie,centre-val-de-loire,25,presly,18,75
superficie,centre-val-de-loire,26,pierrefitte-sur-sauldre,41,75
superficie,centre-val-de-loire,27,vierzon,18,75
superficie,centre-val-de-loire,28,villentrois-faverolles-en-berry,36,74
superficie,centre-val-de-loire,29,loche-sur-indrois,37,74
superficie,centre-val-de-loire,30,bourges,18,69
superficie,centre-val-de-loire,31,luçay-le-mâle,36,68
superficie,centre-val-de-loire,32,gien,45,68
superficie,centre-val-de-loire,33,cerdon,45,67
superficie,centre-val-de-loire,34,neuvy-sur-barangeon,18,67
superficie,centre-val-de-loire,35,argent-sur-sauldre,18,67
superficie,centre-val-de-loire,36,lignac,36,67
superficie,centre-val-de-loire,37,savigny-sur-braye,41,67
superficie,centre-val-de-loire,38,bossay-sur-claise,37,66
superficie,centre-val-de-loire,39,orbigny,37,66
superficie,centre-val-de-loire,40,langeais,37,65
superficie,centre-val-de-loire,41,blancafort,18,64
superficie,centre-val-de-loire,42,ennordres,18,64
superficie,centre-val-de-loire,43,neung-sur-beuvron,41,63
superficie,centre-val-de-loire,44,marcilly-en-villette,45,63
superficie,centre-val-de-loire,45,prissac,36,63
superficie,centre-val-de-loire,46,nouans-les-fontaines,37,63
superficie,centre-val-de-loire,47,tremblay-les-villages,28,63
superficie,centre-val-de-loire,48,saint-epain,37,63
superficie,centre-val-de-loire,49,genille,37,63
superficie,centre-val-de-loire,50,velles,36,63
superficie,corse,1,sartene-(2a),,200
superficie,corse,2,calenzana-(2b),,183
superficie,corse,3,porto-vecchio-(2a),,169
superficie,corse,4,corte-(2b),,149
superficie,corse,5,bonifacio-(2a),,138
superficie,corse,6,galeria-(2b),,135
superficie,corse,7,zonza-(2a),,134
superficie,corse,8,bastelica-(2a),,128
superficie,corse,9,santo-pietro-di-tenda-(2b),,126
superficie,corse,10,ghisoni-(2b),,125
superficie,corse,11,asco-(2b),,123
superficie,corse,12,manso-(2b),,121
superficie,corse,13,figari-(2a),,100
superficie,corse,14,albertacce-(2b),,97
superficie,corse,15,quenza-(2a),,96
superficie,corse,16,zicavo-(2a),,93
superficie,corse,17,solaro-(2b),,93
superficie,corse,18,levie-(2a),,86
superficie,corse,19,ajaccio-(2a),,82
superficie,corse,20,vivario-(2b),,79
superficie,corse,21,conca-(2a),,78
superficie,corse,22,sari-solenzara-(2a),,74
superficie,corse,23,bocognano-(2a),,71
